url,h1,content_type,content,alt_text
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,you will receive the said code by email (to the email address with which you registered with us).,
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,"please enter the code within 10 minutes to complete your login. after 10 minutes the code will expire, but you can request a new code by clicking ""resend"".",
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,,
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,faq,
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,what can i do if i did not receive the email?,
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,"if you did not receive the email, please follow the steps in this guide.",
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,how often do i need to enter a one-time code when logging in?,
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,"the 2fa is only required if the login attempt comes from a constellation that we have not yet recorded in connection with your account (your login email address). by constellation we mean here the combination of fingerprint (e.g. ""intel windows 10, firefox 80"" or ""intel mac os x 10_14_5, chrome 77"") and ip address (e.g. 120.56.222.94). so as long as you log in to the same payever account on the same device, browser and network as you always have, you will usually only need to enter the password and not a one-time code.",
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,,
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,"please note that in certain cases, even when using the same device, browser and network, you may be asked for 2fa verification again. this can happen, for example, if your browser version has been updated in the meantime or if you are logged into a vpn/network that communicates differently, possibly changing ips to us.",
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,"(note: in this section we assume that you have set the default settings for 2fa in your account - you can also generally activate 2fa in your account permanently, so that the one-time code query comes without exception at every login, regardless of device, browser or ip. if you want even more security, feel free to do this under ""settings > general > password > two factor authentication"").",
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,,
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,can i completely turn off 2fa?,
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,no - it is not at the discretion of the individual user to completely turn off 2fa.,
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,is there an alternative to the one-time code via email?,
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),paragraph,"yes, you can alternatively define a security question for your account and then specify that you want to answer your security question instead of the one-time email code when prompted. you can learn more about how to set a security question here.",
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),image,https://support.payever.org/hc/theming_assets/01HZPQ8T5DDG5J5F0V28AWNYZR,payever help center home page
https://support.payever.org/hc/en-us/articles/5869806591772-Two-factor-authentication-2FA,Two factor authentication (2FA),image,https://support.payever.org/hc/article_attachments/10014472350748,
